start_date,end_date,state,sample_size,population,Clinton,Trump
2016-04-25,2016-05-01,U.S.,12462.0,rv,42.04929,38.9912
2016-04-25,2016-05-01,U.S.,12462.0,rv,41.77206,39.2482
2016-04-25,2016-05-01,U.S.,12462.0,rv,41.95528,39.0482
2016-04-27,2016-05-01,U.S.,1453.0,lv,43.65382,38.61798
2016-04-27,2016-05-01,U.S.,1453.0,lv,43.45422,38.90097
2016-04-27,2016-05-01,U.S.,1453.0,lv,43.64621,38.80992
2016-04-28,2016-05-01,U.S.,890.0,rv,53.45103,41.75056
2016-04-28,2016-05-01,U.S.,890.0,rv,53.13799,41.85085
2016-04-28,2016-05-01,U.S.,890.0,rv,53.45911,41.61384
2016-04-29,2016-05-01,West Virginia,1201.0,v,29.347040000000003,58.76548
2016-04-29,2016-05-01,West Virginia,1201.0,v,29.22338,58.94518000000001
2016-04-29,2016-05-01,West Virginia,1201.0,v,29.40911,58.77832
2016-04-28,2016-05-02,U.S.,1353.0,lv,45.805890000000005,37.6187
2016-04-28,2016-05-02,U.S.,1353.0,lv,45.61766,37.89163
2016-04-28,2016-05-02,U.S.,1353.0,lv,45.79892,37.80956
2016-04-29,2016-05-02,U.S.,1976.0,rv,46.68005,44.58531
2016-04-29,2016-05-02,U.S.,1976.0,rv,46.51875,44.74027
2016-04-29,2016-05-02,U.S.,1976.0,rv,46.68153,44.53006
2016-04-29,2016-05-03,U.S.,1311.0,lv,45.65366,37.6266
2016-04-29,2016-05-03,U.S.,1311.0,lv,45.47497,37.89225
2016-04-29,2016-05-03,U.S.,1311.0,lv,45.64727,37.81642
2016-04-30,2016-05-04,U.S.,1110.0,lv,47.00302,36.2354
2016-04-30,2016-05-04,U.S.,1110.0,lv,46.83398,36.49436
2016-04-30,2016-05-04,U.S.,1110.0,lv,46.9971,36.4243
2016-05-02,2016-05-04,Oklahoma,500.0,rv,30.85778,53.13851
2016-05-02,2016-05-04,Oklahoma,500.0,rv,30.67465,53.22995
2016-05-02,2016-05-04,Oklahoma,500.0,rv,30.83632,53.07769
2016-05-01,2016-05-05,U.S.,1189.0,lv,45.25237,37.14414
2016-05-01,2016-05-05,U.S.,1189.0,lv,45.09298,37.39642
2016-05-01,2016-05-05,U.S.,1189.0,lv,45.24693,37.33212
2016-05-02,2016-05-05,Massachusetts,500.0,lv,54.09231,32.58071
2016-05-02,2016-05-05,Massachusetts,500.0,lv,54.00369,32.82567
2016-05-02,2016-05-05,Massachusetts,500.0,lv,54.16721999999999,32.73578
2016-05-05,2016-05-05,Georgia,570.0,lv,39.0567,42.49348
2016-05-05,2016-05-05,Georgia,570.0,lv,39.08502,42.51228
2016-05-05,2016-05-05,Georgia,570.0,lv,39.15262,42.33937
2016-05-02,2016-05-06,U.S.,1292.0,lv,43.99862,37.55452
2016-05-02,2016-05-06,U.S.,1292.0,lv,43.84777,37.80084
2016-05-02,2016-05-06,U.S.,1292.0,lv,43.99378,37.74141
2016-05-05,2016-05-06,Louisiana,624.0,lv,35.51064,53.45286
2016-05-05,2016-05-06,Louisiana,624.0,lv,35.56036,53.63009
2016-05-05,2016-05-06,Louisiana,624.0,lv,35.49953,53.58529
2016-05-03,2016-05-07,U.S.,1359.0,lv,43.64261,37.46718
2016-05-03,2016-05-07,U.S.,1359.0,lv,43.5001,37.70821
2016-05-03,2016-05-07,U.S.,1359.0,lv,43.63841,37.65297
2016-04-27,2016-05-08,Ohio,1042.0,rv,39.80925,45.11268
2016-04-27,2016-05-08,Florida,1051.0,rv,44.53212,44.82126
2016-04-27,2016-05-08,Pennsylvania,1077.0,rv,43.92845,44.15452
2016-04-27,2016-05-08,Pennsylvania,1077.0,rv,43.74573,44.13475
2016-04-27,2016-05-08,Ohio,1042.0,rv,39.63394,45.11565
2016-04-27,2016-05-08,Florida,1051.0,rv,44.377320000000005,44.8419
2016-04-27,2016-05-08,Ohio,1042.0,rv,39.79184,44.97654
2016-04-27,2016-05-08,Florida,1051.0,rv,44.522870000000005,44.69266
2016-04-27,2016-05-08,Pennsylvania,1077.0,rv,43.91741,44.0214
2016-05-02,2016-05-08,U.S.,11089.0,rv,48.38248,46.04758
2016-05-02,2016-05-08,U.S.,11089.0,rv,48.16938,46.25564
2016-05-02,2016-05-08,U.S.,11089.0,rv,48.29241,46.09735
2016-05-04,2016-05-08,U.S.,1325.0,lv,41.28504,38.48058
2016-05-04,2016-05-08,U.S.,1325.0,lv,41.15036,38.71618
2016-05-04,2016-05-08,U.S.,1325.0,lv,41.28155,38.66513
2016-05-05,2016-05-09,U.S.,6005.0,rv,45.954640000000005,42.6541
2016-05-05,2016-05-09,U.S.,1321.0,lv,39.02826,41.09539
2016-05-05,2016-05-09,U.S.,6005.0,rv,45.84486,42.77463
2016-05-05,2016-05-09,U.S.,1321.0,lv,38.90109,41.32661
2016-05-05,2016-05-09,U.S.,6005.0,rv,45.95967,42.59245
2016-05-05,2016-05-09,U.S.,1321.0,lv,39.02541,41.27882
2016-05-06,2016-05-09,Oregon,901.0,lv,43.68121,34.57086
2016-05-06,2016-05-09,U.S.,1222.0,v,43.74216,41.82866
2016-05-06,2016-05-09,U.S.,1612.0,rv,42.60632,42.5036
2016-05-06,2016-05-09,Oregon,901.0,lv,43.61353,34.584959999999995
2016-05-06,2016-05-09,U.S.,1222.0,v,43.64148,41.90358
2016-05-06,2016-05-09,U.S.,1612.0,rv,42.39134,42.49297
2016-05-06,2016-05-09,Oregon,901.0,lv,43.71418,34.24483
2016-05-06,2016-05-09,U.S.,1222.0,v,43.7679,41.78963
2016-05-06,2016-05-09,U.S.,1612.0,rv,42.57447,42.35779
2016-05-02,2016-05-10,Utah,588.0,rv,29.44657,45.19368
2016-05-02,2016-05-10,Utah,588.0,rv,29.22663,45.36764
2016-05-02,2016-05-10,Utah,588.0,rv,29.51638,45.31082
2016-05-06,2016-05-10,U.S.,1338.0,lv,40.36767,41.00768
2016-05-06,2016-05-10,U.S.,1338.0,lv,40.2482,41.23407
2016-05-06,2016-05-10,U.S.,1338.0,lv,40.36529,41.19013
2016-05-10,2016-05-10,U.S.,1574.0,rv,48.96391,47.86497
2016-05-10,2016-05-10,U.S.,1574.0,rv,48.89512,48.0502
2016-05-10,2016-05-10,U.S.,1574.0,rv,48.99356,47.89289
2016-04-25,2016-05-11,Tennessee,1001.0,rv,35.064890000000005,47.36082
2016-04-25,2016-05-11,Tennessee,1001.0,rv,34.74623,47.61376
2016-04-25,2016-05-11,Tennessee,1001.0,rv,34.9264,47.51492
2016-05-07,2016-05-11,U.S.,1286.0,lv,42.50666,39.1181
2016-05-07,2016-05-11,U.S.,1286.0,lv,42.39539,39.33908
2016-05-07,2016-05-11,U.S.,1286.0,lv,42.50451,39.29976
2016-05-08,2016-05-12,U.S.,1243.0,lv,39.74915,41.3296
2016-05-08,2016-05-12,U.S.,1243.0,lv,39.64529,41.54605
2016-05-08,2016-05-12,U.S.,1243.0,lv,39.74728,41.51051
2016-05-09,2016-05-12,Georgia,822.0,rv,41.65908,48.29287
2016-05-09,2016-05-12,Georgia,822.0,rv,41.41793,48.51652
2016-05-09,2016-05-12,Georgia,822.0,rv,41.50052,48.40702
2016-05-10,2016-05-12,Wisconsin,600.0,lv,42.58164,33.63926
2016-05-10,2016-05-12,Wisconsin,600.0,lv,42.53796,33.65913
2016-05-10,2016-05-12,Wisconsin,600.0,lv,42.63036,33.57837
2016-05-09,2016-05-13,U.S.,1266.0,lv,41.89078,40.83324
2016-05-09,2016-05-13,U.S.,1266.0,lv,41.79486,41.04435
2016-05-09,2016-05-13,U.S.,1266.0,lv,41.88915,41.01354
2016-05-10,2016-05-13,Oregon,657.0,lv,41.99027,43.49139
2016-05-10,2016-05-13,Oregon,657.0,lv,41.69636,43.76441
2016-05-10,2016-05-13,Oregon,657.0,lv,41.86068,43.68521
2016-05-10,2016-05-14,U.S.,1240.0,lv,42.53065,39.74061
2016-05-10,2016-05-14,U.S.,1240.0,lv,42.443000000000005,39.94691
2016-05-10,2016-05-14,U.S.,1240.0,lv,42.52918,39.92035
2016-05-09,2016-05-15,U.S.,12507.0,rv,47.67052,47.12101
2016-05-09,2016-05-15,U.S.,12507.0,rv,47.51228,47.294340000000005
2016-05-09,2016-05-15,U.S.,12507.0,rv,47.58318,47.16473
2016-05-11,2016-05-15,Indiana,600.0,rv,31.70926,43.97281
2016-05-11,2016-05-15,U.S.,3971.0,rv,44.20104,44.70022
2016-05-11,2016-05-15,U.S.,1185.0,lv,43.27465,38.64151
2016-05-11,2016-05-15,Indiana,600.0,rv,32.46525,43.21101
2016-05-11,2016-05-15,U.S.,3971.0,rv,44.14035,44.78888
2016-05-11,2016-05-15,U.S.,1185.0,lv,43.19658,38.84087
2016-05-11,2016-05-15,Indiana,600.0,rv,32.549209999999995,43.04773
2016-05-11,2016-05-15,U.S.,3971.0,rv,44.20763,44.63423
2016-05-11,2016-05-15,U.S.,1185.0,lv,43.27337,38.82059
2016-05-12,2016-05-15,U.S.,997.0,rv,36.03183,38.80461
2016-05-12,2016-05-15,New Hampshire,501.0,lv,42.86827,43.43536
2016-05-12,2016-05-15,U.S.,997.0,rv,35.949020000000004,38.83257
2016-05-12,2016-05-15,New Hampshire,501.0,lv,42.75504,43.42562
2016-05-12,2016-05-15,U.S.,997.0,rv,36.04587,38.69699
2016-05-12,2016-05-15,New Hampshire,501.0,lv,42.767990000000005,43.45336
2016-05-13,2016-05-15,New Mexico,802.0,lv,42.31717,35.844840000000005
2016-05-13,2016-05-15,Arizona,896.0,v,39.93238,43.84693
2016-05-13,2016-05-15,New Mexico,802.0,lv,42.25423,35.97945
2016-05-13,2016-05-15,Arizona,896.0,v,39.87984,43.893
2016-05-13,2016-05-15,New Mexico,802.0,lv,42.33495,35.89179
2016-05-13,2016-05-15,Arizona,896.0,v,39.95939,43.80672
2016-05-15,2016-05-15,Georgia,587.0,lv,39.67659,44.05931
2016-05-15,2016-05-15,Georgia,587.0,lv,39.59216,44.123000000000005
2016-05-15,2016-05-15,Georgia,587.0,lv,39.72923,44.17112
2016-05-04,2016-05-16,California,1196.0,lv,46.74885,35.78773
2016-05-04,2016-05-16,California,1196.0,lv,46.52495,35.93718
2016-05-04,2016-05-16,California,1196.0,lv,46.69196,35.80637
2016-05-10,2016-05-16,New Jersey,1989.0,rv,46.98363,41.01258
2016-05-10,2016-05-16,New Jersey,1989.0,rv,46.90489,40.98587
2016-05-10,2016-05-16,New Jersey,1989.0,rv,46.99743,40.89682
2016-05-11,2016-05-16,U.S.,1000.0,lv,45.31233,42.40013
2016-05-11,2016-05-16,U.S.,1000.0,lv,45.24776,42.43818
2016-05-11,2016-05-16,U.S.,1000.0,lv,45.31394,42.41535
2016-05-12,2016-05-16,U.S.,1221.0,lv,42.31448,39.54705
2016-05-12,2016-05-16,U.S.,1221.0,lv,42.24529,39.74142
2016-05-12,2016-05-16,U.S.,1221.0,lv,42.31279,39.72613
2016-05-09,2016-05-17,Virginia,610.0,lv,37.69551,39.49666
2016-05-09,2016-05-17,Virginia,610.0,lv,36.93183,40.45248
2016-05-09,2016-05-17,Virginia,610.0,lv,37.19921,40.34787
2016-05-13,2016-05-17,U.S.,1109.0,rv,47.98601,44.226000000000006
2016-05-13,2016-05-17,U.S.,1279.0,lv,42.74559,39.24387
2016-05-13,2016-05-17,U.S.,1109.0,rv,48.00062,43.920390000000005
2016-05-13,2016-05-17,U.S.,1279.0,lv,42.68372,39.43507
2016-05-13,2016-05-17,U.S.,1109.0,rv,48.13484,43.86593
2016-05-13,2016-05-17,U.S.,1279.0,lv,42.74288,39.42376
2016-05-14,2016-05-17,U.S.,1021.0,rv,43.17259,47.50455
2016-05-14,2016-05-17,U.S.,1021.0,rv,43.15775,47.47118
2016-05-14,2016-05-17,U.S.,1021.0,rv,43.21738,47.33557
2016-05-14,2016-05-18,U.S.,1249.0,lv,42.3755,37.95471
2016-05-14,2016-05-18,U.S.,1249.0,lv,42.31913,38.14696
2016-05-14,2016-05-18,U.S.,1249.0,lv,42.37223,38.13501
2016-05-17,2016-05-18,Florida,2542.0,rv,46.3994,43.02721
2016-05-17,2016-05-18,U.S.,1000.0,lv,37.28876,43.31375
2016-05-17,2016-05-18,Florida,2542.0,rv,46.40732,43.19724
2016-05-17,2016-05-18,U.S.,1000.0,lv,37.32455,43.35329
2016-05-17,2016-05-18,Florida,2542.0,rv,46.42402,43.05259
2016-05-17,2016-05-18,U.S.,1000.0,lv,37.31644,43.32488
2016-05-15,2016-05-19,U.S.,1000.0,rv,46.23072,47.05513
2016-05-15,2016-05-19,U.S.,1259.0,lv,41.69882,38.25659
2016-05-15,2016-05-19,U.S.,1000.0,rv,46.45942,47.25718
2016-05-15,2016-05-19,U.S.,1259.0,lv,41.64825,38.44903
2016-05-15,2016-05-19,U.S.,1000.0,rv,46.228840000000005,47.06615
2016-05-15,2016-05-19,U.S.,1259.0,lv,41.69532,38.43703
2016-05-16,2016-05-19,U.S.,1000.0,lv,44.3985,42.9474
2016-05-16,2016-05-19,U.S.,829.0,rv,43.37061,47.97445
2016-05-16,2016-05-19,Ohio,992.0,lv,43.61419,39.36713
2016-05-16,2016-05-19,Florida,995.0,lv,43.3344,43.07651
2016-05-16,2016-05-19,U.S.,1000.0,lv,44.32047,43.0928
2016-05-16,2016-05-19,U.S.,829.0,rv,43.22439,48.03492
2016-05-16,2016-05-19,Ohio,992.0,lv,43.45364,39.48554
2016-05-16,2016-05-19,Florida,995.0,lv,43.19351,43.21306
2016-05-16,2016-05-19,U.S.,1000.0,lv,44.39716,42.96093
2016-05-16,2016-05-19,U.S.,829.0,rv,43.220290000000006,47.97917
2016-05-16,2016-05-19,Ohio,992.0,lv,43.55146,39.38198
2016-05-16,2016-05-19,Florida,995.0,lv,43.27982,43.09893
2016-05-16,2016-05-20,U.S.,1299.0,lv,41.22761,38.84825
2016-05-16,2016-05-20,U.S.,1299.0,lv,41.18577,39.03668
2016-05-16,2016-05-20,U.S.,1299.0,lv,41.223,39.02961
2016-05-17,2016-05-20,U.S.,980.0,rv,45.82776,47.20995
2016-05-17,2016-05-20,U.S.,980.0,rv,45.514590000000005,47.17305
2016-05-17,2016-05-20,U.S.,980.0,rv,45.61032,47.2375
2016-05-17,2016-05-21,U.S.,1241.0,lv,42.35831,37.74027
2016-05-17,2016-05-21,U.S.,1241.0,lv,42.32544,37.92336
2016-05-17,2016-05-21,U.S.,1241.0,lv,42.35278,37.92236
2016-05-13,2016-05-22,California,996.0,lv,51.04332,39.97457
2016-05-13,2016-05-22,California,996.0,lv,51.08051,39.82272
2016-05-13,2016-05-22,California,996.0,lv,50.92727,40.08237
2016-05-16,2016-05-22,U.S.,14513.0,rv,46.89819,45.12067
2016-05-16,2016-05-22,U.S.,14513.0,rv,46.79472,45.27078
2016-05-16,2016-05-22,U.S.,14513.0,rv,46.80679,45.16674
2016-05-18,2016-05-22,New Jersey,702.0,rv,49.22448,41.0511
2016-05-18,2016-05-22,Ohio,679.0,lv,40.45005,38.84915
2016-05-18,2016-05-22,U.S.,1225.0,lv,42.17958,37.54653
2016-05-18,2016-05-22,New Jersey,702.0,rv,49.29748,40.87189
2016-05-18,2016-05-22,Ohio,679.0,lv,40.51132,38.83062
2016-05-18,2016-05-22,U.S.,1225.0,lv,42.1498,37.73316
2016-05-18,2016-05-22,New Jersey,702.0,rv,49.5089,40.77546
2016-05-18,2016-05-22,Ohio,679.0,lv,40.40184,38.8593
2016-05-18,2016-05-22,U.S.,1225.0,lv,42.1737,37.72882
2016-05-19,2016-05-22,California,1383.0,lv,50.83494,38.21578
2016-05-19,2016-05-22,California,1383.0,lv,50.84689,38.32406
2016-05-19,2016-05-22,California,1383.0,lv,50.87847,38.24798
2016-05-20,2016-05-22,North Carolina,928.0,v,42.89369,46.49379
2016-05-20,2016-05-22,North Carolina,928.0,v,42.88805,46.52202
2016-05-20,2016-05-22,North Carolina,928.0,v,42.91709,46.45086
2016-05-19,2016-05-23,U.S.,1254.0,lv,41.397940000000006,38.65574
2016-05-19,2016-05-23,U.S.,2001.0,rv,42.66019,41.95031
2016-05-19,2016-05-23,U.S.,1254.0,lv,41.3709,38.84703
2016-05-19,2016-05-23,U.S.,2001.0,rv,42.64539,42.02575
2016-05-19,2016-05-23,U.S.,1254.0,lv,41.391490000000005,38.83849
2016-05-19,2016-05-23,U.S.,2001.0,rv,42.65493,41.8813
2016-05-20,2016-05-23,U.S.,1622.0,rv,43.05745,43.55912
2016-05-20,2016-05-23,U.S.,1622.0,rv,42.93876,43.51607
2016-05-20,2016-05-23,U.S.,1622.0,rv,43.02077,43.41436
2016-05-21,2016-05-23,North Carolina,600.0,lv,38.34044,42.79573
2016-05-21,2016-05-23,North Carolina,600.0,lv,38.45602,42.88821
2016-05-21,2016-05-23,North Carolina,600.0,lv,38.12089,42.80379
2016-05-20,2016-05-24,U.S.,1232.0,lv,41.91879,38.1632
2016-05-20,2016-05-24,U.S.,1232.0,lv,41.89562,38.35716
2016-05-20,2016-05-24,U.S.,1232.0,lv,41.91158,38.34671
2016-05-23,2016-05-24,U.S.,1000.0,lv,40.42381,40.35388
2016-05-23,2016-05-24,U.S.,1000.0,lv,40.48296,40.40994
2016-05-23,2016-05-24,U.S.,1000.0,lv,40.44878,40.36718
2016-05-24,2016-05-24,Virginia,1728.0,rv,47.03183,39.53152
2016-05-24,2016-05-24,Virginia,1728.0,rv,46.04403,40.69416
2016-05-24,2016-05-24,Virginia,1728.0,rv,46.04973,40.55298
2016-05-21,2016-05-25,U.S.,1181.0,lv,43.44071,38.27579
2016-05-21,2016-05-25,U.S.,1181.0,lv,43.41989,38.47525
2016-05-21,2016-05-25,U.S.,1181.0,lv,43.43345,38.45931
2016-05-24,2016-05-25,Nevada,1637.0,rv,43.12907,46.65523
2016-05-24,2016-05-25,Nevada,1637.0,rv,43.14405,46.82602
2016-05-24,2016-05-25,Nevada,1637.0,rv,43.14645,46.67907
2016-05-22,2016-05-26,U.S.,1236.0,lv,41.76265,39.48838
2016-05-22,2016-05-26,New York,825.0,rv,53.77025,36.022009999999995
2016-05-22,2016-05-26,U.S.,1236.0,lv,41.74417,39.69333
2016-05-22,2016-05-26,New York,825.0,rv,53.78318,35.90681
2016-05-22,2016-05-26,U.S.,1236.0,lv,41.75534,39.6719
2016-05-22,2016-05-26,New York,825.0,rv,53.82654,35.865559999999995
2016-05-24,2016-05-26,Michigan,600.0,lv,40.07438,37.480990000000006
2016-05-24,2016-05-26,Michigan,600.0,lv,39.970490000000005,37.62787
2016-05-24,2016-05-26,Michigan,600.0,lv,40.03524,37.82909
2016-05-23,2016-05-27,New Jersey,703.0,rv,39.34309,36.03143
2016-05-23,2016-05-27,U.S.,1239.0,lv,42.88746,38.29021
2016-05-23,2016-05-27,New Jersey,703.0,rv,39.26576,36.03223
2016-05-23,2016-05-27,U.S.,1239.0,lv,42.8731,38.49756
2016-05-23,2016-05-27,New Jersey,703.0,rv,39.30124,35.87619
2016-05-23,2016-05-27,U.S.,1239.0,lv,42.8801,38.47365
2016-05-24,2016-05-28,U.S.,1190.0,lv,44.10944,36.89922
2016-05-24,2016-05-28,U.S.,1190.0,lv,44.09732,37.11106
2016-05-24,2016-05-28,U.S.,1190.0,lv,44.1022,37.08241
2016-05-25,2016-05-28,New Hampshire,405.0,lv,43.38546,43.71603
2016-05-25,2016-05-28,New Hampshire,405.0,lv,43.27438,43.82525
2016-05-25,2016-05-28,New Hampshire,405.0,lv,43.373940000000005,43.71223
2016-05-23,2016-05-29,U.S.,12969.0,rv,47.04931,47.17962
2016-05-23,2016-05-29,U.S.,12969.0,rv,46.9666,47.35849
2016-05-23,2016-05-29,U.S.,12969.0,rv,46.9562,47.22679
2016-05-25,2016-05-29,U.S.,1205.0,lv,45.52966,36.510940000000005
2016-05-25,2016-05-29,U.S.,1205.0,lv,45.51814,36.72836
2016-05-25,2016-05-29,U.S.,1205.0,lv,45.5226,36.69381
2016-05-24,2016-05-30,U.S.,1561.0,rv,43.86286,42.55924
2016-05-24,2016-05-30,U.S.,4002.0,rv,44.55605,43.76965
2016-05-24,2016-05-30,U.S.,1561.0,rv,43.83399,42.5266
2016-05-24,2016-05-30,U.S.,4002.0,rv,44.56191,43.87638
2016-05-24,2016-05-30,U.S.,1561.0,rv,43.84745,42.42175
2016-05-24,2016-05-30,U.S.,4002.0,rv,44.55686,43.70745
2016-05-26,2016-05-30,U.S.,1199.0,lv,45.85042,36.42086
2016-05-26,2016-05-30,U.S.,1199.0,lv,45.84025,36.64277
2016-05-26,2016-05-30,U.S.,1199.0,lv,45.84367,36.60329
2016-05-27,2016-05-30,Georgia,724.0,v,39.9368,48.39246
2016-05-27,2016-05-30,Georgia,724.0,v,39.94761,48.44423
2016-05-27,2016-05-30,Georgia,724.0,v,39.96058,48.34594
2016-05-19,2016-05-31,California,1150.0,lv,54.15921,34.42699
2016-05-19,2016-05-31,California,1150.0,lv,54.0642,34.843309999999995
2016-05-19,2016-05-31,California,1150.0,lv,54.12922,34.65268
2016-05-26,2016-05-31,California,1002.0,lv,53.00806,35.021370000000005
2016-05-26,2016-05-31,California,1002.0,lv,52.95654,35.25393
2016-05-26,2016-05-31,California,1002.0,lv,53.31325,35.35835
2016-05-27,2016-05-31,U.S.,1219.0,lv,45.77114,35.8308
2016-05-27,2016-05-31,U.S.,1219.0,lv,45.76235,36.05721
2016-05-27,2016-05-31,U.S.,1219.0,lv,45.76471,36.01279
2016-05-29,2016-05-31,California,1833.0,rv,55.06126999999999,35.01962
2016-05-29,2016-05-31,California,1833.0,rv,55.038140000000006,35.0644
2016-05-29,2016-05-31,California,1833.0,rv,55.02154,34.98778
2016-05-28,2016-06-01,U.S.,1389.0,lv,45.69069,36.8433
2016-05-28,2016-06-01,U.S.,1389.0,lv,45.68325,37.0746
2016-05-28,2016-06-01,U.S.,1389.0,lv,45.68469,37.02476
2016-05-31,2016-06-01,U.S.,1000.0,lv,40.78152,40.63069
2016-05-31,2016-06-01,Utah,1519.0,rv,28.32002,31.83449
2016-05-31,2016-06-01,U.S.,1000.0,lv,40.84302,40.71721
2016-05-31,2016-06-01,Utah,1519.0,rv,28.33801,32.04623
2016-05-31,2016-06-01,U.S.,1000.0,lv,40.80153,40.6342
2016-05-31,2016-06-01,Utah,1519.0,rv,28.33884,31.857740000000003
2016-05-29,2016-06-02,U.S.,1457.0,lv,46.7071,36.25687
2016-05-29,2016-06-02,U.S.,1457.0,lv,46.6984,36.49411
2016-05-29,2016-06-02,U.S.,1457.0,lv,46.70135,36.43788
2016-05-31,2016-06-02,Florida,625.0,lv,45.87764,45.31153
2016-05-31,2016-06-02,Florida,625.0,lv,45.956990000000005,45.21558
2016-05-31,2016-06-02,Florida,625.0,lv,45.95298,45.21369
2016-05-30,2016-06-03,U.S.,1471.0,lv,46.32543,35.87025
2016-05-30,2016-06-03,U.S.,1471.0,lv,46.31686,36.11321
2016-05-30,2016-06-03,U.S.,1471.0,lv,46.32,36.05084
2016-05-31,2016-06-03,New Jersey,1194.0,lv,49.69528,35.307190000000006
2016-05-31,2016-06-03,California,1187.0,lv,48.35549,33.94741
2016-05-31,2016-06-03,New Jersey,1194.0,lv,49.58686,35.51064
2016-05-31,2016-06-03,California,1187.0,lv,48.23322,34.13347
2016-05-31,2016-06-03,New Jersey,1194.0,lv,49.65913,35.35005
2016-05-31,2016-06-03,California,1187.0,lv,48.30815,33.977920000000005
2016-05-18,2016-06-04,Idaho,603.0,a,31.35406,51.66986
2016-05-18,2016-06-04,Idaho,603.0,a,30.83639,50.48251
2016-05-18,2016-06-04,Idaho,603.0,a,31.05109,50.4986
2016-05-31,2016-06-04,U.S.,1502.0,lv,46.54489,34.78436
2016-05-31,2016-06-04,U.S.,1502.0,lv,46.53772,35.03334
2016-05-31,2016-06-04,U.S.,1502.0,lv,46.5399,34.96443
2016-05-30,2016-06-05,U.S.,9240.0,rv,48.18476,46.26475
2016-05-30,2016-06-05,U.S.,9240.0,rv,48.107,46.48077
2016-05-30,2016-06-05,U.S.,9240.0,rv,48.0939,46.30881
2016-05-31,2016-06-05,U.S.,828.0,rv,48.02739,43.2552
2016-05-31,2016-06-05,U.S.,828.0,rv,48.09405,43.36311
2016-05-31,2016-06-05,U.S.,828.0,rv,48.15222,43.16706
2016-06-01,2016-06-05,Connecticut,1330.0,rv,45.15496,40.91062
2016-06-01,2016-06-05,U.S.,1483.0,lv,47.36264,34.79867
2016-06-01,2016-06-05,U.S.,4002.0,rv,46.68903,44.85738
2016-06-01,2016-06-05,Connecticut,1330.0,rv,45.12821,40.93094
2016-06-01,2016-06-05,U.S.,1483.0,lv,47.357040000000005,35.05382
2016-06-01,2016-06-05,U.S.,4002.0,rv,46.70081,45.00183
2016-06-01,2016-06-05,Connecticut,1330.0,rv,45.14141,40.77475
2016-06-01,2016-06-05,U.S.,1483.0,lv,47.35829,34.97795
2016-06-01,2016-06-05,U.S.,4002.0,rv,46.69255,44.79158
2016-06-02,2016-06-05,U.S.,837.0,lv,42.6973,39.97282
2016-06-02,2016-06-05,U.S.,1636.0,rv,45.31447,43.712590000000006
2016-06-02,2016-06-05,U.S.,1417.0,rv,41.40052,44.4819
2016-06-02,2016-06-05,Florida,737.0,v,42.25191,44.82745
2016-06-02,2016-06-05,U.S.,837.0,lv,42.78051,40.02696
2016-06-02,2016-06-05,U.S.,1636.0,rv,45.2144,43.73783
2016-06-02,2016-06-05,U.S.,1417.0,rv,41.31697,44.70279
2016-06-02,2016-06-05,Florida,737.0,v,42.262640000000005,44.93255
2016-06-02,2016-06-05,U.S.,837.0,lv,42.65133,39.97883
2016-06-02,2016-06-05,U.S.,1636.0,rv,45.28152,43.56252
2016-06-02,2016-06-05,U.S.,1417.0,rv,41.30434,44.51723
2016-06-02,2016-06-05,Florida,737.0,v,42.27732,44.78426
2016-06-03,2016-06-05,Pennsylvania,1106.0,v,43.17768,43.71124
2016-06-03,2016-06-05,Pennsylvania,1106.0,v,43.18914,43.80925
2016-06-03,2016-06-05,Pennsylvania,1106.0,v,43.2034,43.66599
2016-06-02,2016-06-06,U.S.,1340.0,lv,45.97582,35.11667
2016-06-02,2016-06-06,U.S.,1340.0,lv,45.97126,35.37893
2016-06-02,2016-06-06,U.S.,1340.0,lv,45.97234,35.29486
2016-06-04,2016-06-06,Kansas,433.0,rv,43.74631,40.89254
2016-06-04,2016-06-06,Kansas,433.0,rv,43.79803,40.74105
2016-06-04,2016-06-06,Kansas,433.0,rv,43.71198,40.72079
2016-06-05,2016-06-06,Illinois,1231.0,rv,49.34825,39.02853
2016-06-05,2016-06-06,Illinois,1231.0,rv,49.58437,38.90481
2016-06-05,2016-06-06,Illinois,1231.0,rv,49.66687,38.71767
2016-06-03,2016-06-07,U.S.,280.0,lv,44.06946,36.31267
2016-06-03,2016-06-07,U.S.,280.0,lv,44.0547,36.57232
2016-06-03,2016-06-07,U.S.,280.0,lv,44.05973,36.48322
2016-06-06,2016-06-07,U.S.,1000.0,lv,40.84825,40.699090000000005
2016-06-06,2016-06-07,U.S.,1000.0,lv,40.90752,40.82229
2016-06-06,2016-06-07,U.S.,1000.0,lv,40.87171,40.69805
2016-06-07,2016-06-07,Illinois,732.0,lv,50.35696,33.47009
2016-06-07,2016-06-07,Illinois,732.0,lv,50.29053,33.692890000000006
2016-06-07,2016-06-07,Illinois,732.0,lv,50.35923,33.507690000000004
2016-06-02,2016-06-08,Utah,1238.0,lv,36.03511,37.33119
2016-06-02,2016-06-08,Utah,1238.0,lv,36.06004,37.51528
2016-06-02,2016-06-08,Utah,1238.0,lv,36.06972,37.34715
2016-06-04,2016-06-08,U.S.,526.0,lv,43.87819,34.12388
2016-06-04,2016-06-08,U.S.,526.0,lv,43.86167,34.389309999999995
2016-06-04,2016-06-08,U.S.,526.0,lv,43.86905,34.293620000000004
